"Sex","Race","State","Ethnicity","Age Group","First Year","Last Year","Cause of Death","Year","Deaths","Population","Crude Rate"
"Females","White","Idaho","Both","All Ages","1999","2019","Firearm","2007","17","718285","2.37"
"Females","White","Idaho","Both","All Ages","1999","2019","Firearm","2008","22","731524","3.01"
"Females","White","Idaho","Both","All Ages","1999","2019","Firearm","2009","29","740921","3.91"
"Females","White","Idaho","Both","All Ages","1999","2019","Firearm","2010","22","747010","2.95"
"Females","White","Idaho","Both","All Ages","1999","2019","Firearm","2011","26","753983","3.45"
"Females","White","Idaho","Both","All Ages","1999","2019","Firearm","2012","28","758910","3.69"
"Females","White","Idaho","Both","All Ages","1999","2019","Firearm","2013","33","765538","4.31"
"Females","White","Idaho","Both","All Ages","1999","2019","Firearm","2014","37","773944","4.78"
"Females","White","Idaho","Both","All Ages","1999","2019","Firearm","2015","35","782057","4.48"
"Females","White","Idaho","Both","All Ages","1999","2019","Firearm","2016","37","795680","4.65"
"Females","White","Idaho","Both","All Ages","1999","2019","Firearm","2017","36","811522","4.44"
"Females","White","Idaho","Both","All Ages","1999","2019","Firearm","2018","50","826312","6.05"
"Females","White","Idaho","Both","All Ages","1999","2019","Firearm","2019","40","842770","4.75"
"Females","White","Idaho","Both","All Ages","1999","2019","Firearm","","580","15277352","3.8"
"Females","Black","Idaho","Both","All Ages","1999","2019","Firearm","1999","P","2651","."
"Females","Black","Idaho","Both","All Ages","1999","2019","Firearm","2000","P","3344","."
"Females","Black","Idaho","Both","All Ages","1999","2019","Firearm","2001","P","3677","."
"Females","Black","Idaho","Both","All Ages","1999","2019","Firearm","2002","P","4084","."
"Females","Black","Idaho","Both","All Ages","1999","2019","Firearm","2003","P","4406","."
"Females","Black","Idaho","Both","All Ages","1999","2019","Firearm","2004","P","4767","."
"Females","Black","Idaho","Both","All Ages","1999","2019","Firearm","2005","P","5227","."
"Females","Black","Idaho","Both","All Ages","1999","2019","Firearm","2006","P","5551","."
"Females","Black","Idaho","Both","All Ages","1999","2019","Firearm","2007","P","5971","."
"Females","Black","Idaho","Both","All Ages","1999","2019","Firearm","2008","P","6259","."
"Females","Black","Idaho","Both","All Ages","1999","2019","Firearm","2009","P","6605","."
"Females","Black","Idaho","Both","All Ages","1999","2019","Firearm","2010","P","6619","."
"Females","Black","Idaho","Both","All Ages","1999","2019","Firearm","2011","P","7125","."
"Females","Black","Idaho","Both","All Ages","1999","2019","Firearm","2012","P","7329","."
"Females","Black","Idaho","Both","All Ages","1999","2019","Firearm","2013","P","7664","."
"Females","Black","Idaho","Both","All Ages","1999","2019","Firearm","2014","P","8014","."
"Females","Black","Idaho","Both","All Ages","1999","2019","Firearm","2015","P","8457","."
"Females","Black","Idaho","Both","All Ages","1999","2019","Firearm","2016","P","9019","."
"Females","Black","Idaho","Both","All Ages","1999","2019","Firearm","2017","P","9545","."
"Females","Black","Idaho","Both","All Ages","1999","2019","Firearm","2018","P","9910","."
"Females","Black","Idaho","Both","All Ages","1999","2019","Firearm","2019","P","10311","."
"Females","Black","Idaho","Both","All Ages","1999","2019","Firearm","","P","136535","."
"Females","Am Indian/AK Native","Idaho","Both","All Ages","1999","2019","Firearm","1999","P","9750","."
"Females","Am Indian/AK Native","Idaho","Both","All Ages","1999","2019","Firearm","2000","P","10267","."
"Females","Am Indian/AK Native","Idaho","Both","All Ages","1999","2019","Firearm","2001","P","10727","."
"Females","Am Indian/AK Native","Idaho","Both","All Ages","1999","2019","Firearm","2002","P","11056","."
"Females","Am Indian/AK Native","Idaho","Both","All Ages","1999","2019","Firearm","2003","P","11367","."
"Females","Am Indian/AK Native","Idaho","Both","All Ages","1999","2019","Firearm","2004","P","11764","."
"Females","Am Indian/AK Native","Idaho","Both","All Ages","1999","2019","Firearm","2005","P","12309","."
"Females","Am Indian/AK Native","Idaho","Both","All Ages","1999","2019","Firearm","2006","P","12748","."
"Females","Am Indian/AK Native","Idaho","Both","All Ages","1999","2019","Firearm","2007","P","13323","."
"Females","Am Indian/AK Native","Idaho","Both","All Ages","1999","2019","Firearm","2008","P","13935","."
"Females","Am Indian/AK Native","Idaho","Both","All Ages","1999","2019","Firearm","2009","P","14295","."
"Females","Am Indian/AK Native","Idaho","Both","All Ages","1999","2019","Firearm","2010","P","14774","."
"Females","Am Indian/AK Native","Idaho","Both","All Ages","1999","2019","Firearm","2011","P","15291","."
"Females","Am Indian/AK Native","Idaho","Both","All Ages","1999","2019","Firearm","2012","P","15486","."
"Females","Am Indian/AK Native","Idaho","Both","All Ages","1999","2019","Firearm","2013","P","15817","."
"Females","Am Indian/AK Native","Idaho","Both","All Ages","1999","2019","Firearm","2014","P","16154","."
"Females","Am Indian/AK Native","Idaho","Both","All Ages","1999","2019","Firearm","2015","P","16655","."
"Females","Am Indian/AK Native","Idaho","Both","All Ages","1999","2019","Firearm","2016","P","17024","."
"Females","Am Indian/AK Native","Idaho","Both","All Ages","1999","2019","Firearm","2017","P","17417","."
"Females","Am Indian/AK Native","Idaho","Both","All Ages","1999","2019","Firearm","2018","P","17694","."
"Females","Am Indian/AK Native","Idaho","Both","All Ages","1999","2019","Firearm","2019","P","18126","."
"Females","Am Indian/AK Native","Idaho","Both","All Ages","1999","2019","Firearm","","18","295979","6.08"
"Females","Asian/Pac Islander","Idaho","Both","All Ages","1999","2019","Firearm","1999","P","7544","."
"Females","Asian/Pac Islander","Idaho","Both","All Ages","1999","2019","Firearm","2000","P","8250","."
"Females","Asian/Pac Islander","Idaho","Both","All Ages","1999","2019","Firearm","2001","P","8692","."
"Females","Asian/Pac Islander","Idaho","Both","All Ages","1999","2019","Firearm","2002","P","9126","."
"Females","Asian/Pac Islander","Idaho","Both","All Ages","1999","2019","Firearm","2003","P","9647","."
"Females","Asian/Pac Islander","Idaho","Both","All Ages","1999","2019","Firearm","2004","P","10193","."
"Females","Asian/Pac Islander","Idaho","Both","All Ages","1999","2019","Firearm","2005","P","10912","."
"Females","Asian/Pac Islander","Idaho","Both","All Ages","1999","2019","Firearm","2006","P","11635","."
"Females","Asian/Pac Islander","Idaho","Both","All Ages","1999","2019","Firearm","2007","P","12548","."
"Females","Asian/Pac Islander","Idaho","Both","All Ages","1999","2019","Firearm","2008","P","13074","."
"Females","Asian/Pac Islander","Idaho","Both","All Ages","1999","2019","Firearm","2009","P","13577","."
"Females","Asian/Pac Islander","Idaho","Both","All Ages","1999","2019","Firearm","2010","P","13902","."
"Females","Asian/Pac Islander","Idaho","Both","All Ages","1999","2019","Firearm","2011","P","14380","."
"Females","Asian/Pac Islander","Idaho","Both","All Ages","1999","2019","Firearm","2012","P","14798","."
"Females","Asian/Pac Islander","Idaho","Both","All Ages","1999","2019","Firearm","2013","P","15213","."
"Females","Asian/Pac Islander","Idaho","Both","All Ages","1999","2019","Firearm","2014","P","15805","."
"Females","Asian/Pac Islander","Idaho","Both","All Ages","1999","2019","Firearm","2015","P","16785","."
"Females","Asian/Pac Islander","Idaho","Both","All Ages","1999","2019","Firearm","2016","P","17961","."
"Females","Asian/Pac Islander","Idaho","Both","All Ages","1999","2019","Firearm","2017","P","18789","."
"Females","Asian/Pac Islander","Idaho","Both","All Ages","1999","2019","Firearm","2018","P","19289","."
"Females","Asian/Pac Islander","Idaho","Both","All Ages","1999","2019","Firearm","2019","P","19930","."
"Females","Asian/Pac Islander","Idaho","Both","All Ages","1999","2019","Firearm","","P","282050","."
"Males","White","Illinois","Both","All Ages","1999","2019","Firearm","1999","567","4906281","11.56"
"Males","White","Illinois","Both","All Ages","1999","2019","Firearm","2000","550","4931878","11.15"
"Males","White","Illinois","Both","All Ages","1999","2019","Firearm","2001","646","4945920","13.06"
"Males","White","Illinois","Both","All Ages","1999","2019","Firearm","2002","579","4953956","11.69"
"Males","White","Illinois","Both","All Ages","1999","2019","Firearm","2003","541","4959900","10.91"
"Males","White","Illinois","Both","All Ages","1999","2019","Firearm","2004","483","4969832","9.72"
"Males","White","Illinois","Both","All Ages","1999","2019","Firearm","2005","504","4969968","10.14"
"Males","White","Illinois","Both","All Ages","1999","2019","Firearm","2006","456","4975113","9.17"
"Males","White","Illinois","Both","All Ages","1999","2019","Firearm","2007","488","4986628","9.79"
"Males","White","Illinois","Both","All Ages","1999","2019","Firearm","2008","552","4999575","11.04"
"Males","White","Illinois","Both","All Ages","1999","2019","Firearm","2009","489","5009049","9.76"
"Males","White","Illinois","Both","All Ages","1999","2019","Firearm","2010","515","5015524","10.27"
"Males","White","Illinois","Both","All Ages","1999","2019","Firearm","2011","520","5020704","10.36"
"Males","White","Illinois","Both","All Ages","1999","2019","Firearm","2012","541","5017401","10.78"
"Males","White","Illinois","Both","All Ages","1999","2019","Firearm","2013","525","5014178","10.47"
"Males","White","Illinois","Both","All Ages","1999","2019","Firearm","2014","555","5001586","11.1"
"Males","White","Illinois","Both","All Ages","1999","2019","Firearm","2015","543","4984627","10.89"
"Males","White","Illinois","Both","All Ages","1999","2019","Firearm","2016","607","4965237","12.22"
"Males","White","Illinois","Both","All Ages","1999","2019","Firearm","2017","639","4943325","12.93"
"Males","White","Illinois","Both","All Ages","1999","2019","Firearm","2018","593","4914185","12.07"
"Males","White","Illinois","Both","All Ages","1999","2019","Firearm","2019","592","4885645","12.12"
"Males","White","Illinois","Both","All Ages","1999","2019","Firearm","","11485","104370512","11"
"Males","Black","Illinois","Both","All Ages","1999","2019","Firearm","1999","514","902430","56.96"
"Males","Black","Illinois","Both","All Ages","1999","2019","Firearm","2000","465","909277","51.14"
"Males","Black","Illinois","Both","All Ages","1999","2019","Firearm","2001","499","910304","54.82"
"Males","Black","Illinois","Both","All Ages","1999","2019","Firearm","2002","526","911417","57.71"
"Males","Black","Illinois","Both","All Ages","1999","2019","Firearm","2003","501","910922","55"
"Males","Black","Illinois","Both","All Ages","1999","2019","Firearm","2004","393","913045","43.04"
"Males","Black","Illinois","Both","All Ages","1999","2019","Firearm","2005","396","913540","43.35"
"Males","Black","Illinois","Both","All Ages","1999","2019","Firearm","2006","478","915160","52.23"
"Males","Black","Illinois","Both","All Ages","1999","2019","Firearm","2007","434","916207","47.37"
"Males","Black","Illinois","Both","All Ages","1999","2019","Firearm","2008","453","917777","49.36"
"Males","Black","Illinois","Both","All Ages","1999","2019","Firearm","2009","457","920044","49.67"
"Males","Black","Illinois","Both","All Ages","1999","2019","Firearm","2010","447","922455","48.46"
"Males","Black","Illinois","Both","All Ages","1999","2019","Firearm","2011","492","924537","53.22"
"Males","Black","Illinois","Both","All Ages","1999","2019","Firearm","2012","512","925460","55.32"
"Males","Black","Illinois","Both","All Ages","1999","2019","Firearm","2013","463","926335","49.98"
"Males","Black","Illinois","Both","All Ages","1999","2019","Firearm","2014","504","925877","54.43"
"Males","Black","Illinois","Both","All Ages","1999","2019","Firearm","2015","556","924147","60.16"
"Males","Black","Illinois","Both","All Ages","1999","2019","Firearm","2016","741","920897","80.47"
"Males","Black","Illinois","Both","All Ages","1999","2019","Firearm","2017","738","916771","80.5"
"Males","Black","Illinois","Both","All Ages","1999","2019","Firearm","2018","619","913681","67.75"
"Males","Black","Illinois","Both","All Ages","1999","2019","Firearm","2019","608","912126","66.66"
"Males","Black","Illinois","Both","All Ages","1999","2019","Firearm","","10796","19252409","56.08"
"Males","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","1999","P","19966","."
"Males","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2000","P","21711","."
"Males","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2001","P","24153","."
"Males","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2002","P","25824","."
"Males","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2003","P","27774","."
"Males","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2004","P","29898","."
"Males","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2005","P","31929","."
"Males","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2006","P","34122","."
"Males","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2007","P","36503","."
"Males","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2008","P","39142","."
"Males","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2009","P","41995","."
"Males","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2010","P","44353","."
"Males","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2011","P","44413","."
"Males","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2012","P","44556","."
"Males","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2013","P","44647","."
"Males","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2014","P","44829","."
"Males","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2015","P","44877","."
"Males","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2016","P","44897","."
"Males","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2017","P","44812","."
"Males","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2018","P","45142","."
"Males","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2019","P","45506","."
"Males","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","","16","781049","2.05"
"Males","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","1999","P","216994","."
"Males","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2000","P","228414","."
"Males","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2001","P","237625","."
"Males","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2002","P","246462","."
"Males","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2003","P","254551","."
"Males","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2004","P","262789","."
"Males","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2005","P","270635","."
"Males","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2006","P","279538","."
"Males","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2007","P","288951","."
"Males","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2008","P","297007","."
"Males","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2009","P","304967","."
"Males","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2010","P","310244","."
"Males","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2011","P","322175","."
"Males","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2012","P","332627","."
"Males","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2013","P","343923","."
"Males","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2014","10","352180","2.84"
"Males","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2015","P","360281","."
"Males","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2016","P","366288","."
"Males","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2017","10","373318","2.68"
"Males","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2018","P","378336","."
"Males","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2019","P","383281","."
"Males","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","","114","6410586","1.78"
"Females","White","Illinois","Both","All Ages","1999","2019","Firearm","1999","77","5045486","1.53"
"Females","White","Illinois","Both","All Ages","1999","2019","Firearm","2000","63","5060661","1.24"
"Females","White","Illinois","Both","All Ages","1999","2019","Firearm","2001","90","5069579","1.78"
"Females","White","Illinois","Both","All Ages","1999","2019","Firearm","2002","71","5074378","1.4"
"Females","White","Illinois","Both","All Ages","1999","2019","Firearm","2003","62","5077409","1.22"
"Females","White","Illinois","Both","All Ages","1999","2019","Firearm","2004","77","5078001","1.52"
"Females","White","Illinois","Both","All Ages","1999","2019","Firearm","2005","79","5076409","1.56"
"Females","White","Illinois","Both","All Ages","1999","2019","Firearm","2006","57","5079323","1.12"
"Females","White","Illinois","Both","All Ages","1999","2019","Firearm","2007","56","5091715","1.1"
"Females","White","Illinois","Both","All Ages","1999","2019","Firearm","2008","58","5103088","1.14"
"Females","White","Illinois","Both","All Ages","1999","2019","Firearm","2009","64","5114689","1.25"
"Females","White","Illinois","Both","All Ages","1999","2019","Firearm","2010","63","5122123","1.23"
"Females","White","Illinois","Both","All Ages","1999","2019","Firearm","2011","66","5125147","1.29"
"Females","White","Illinois","Both","All Ages","1999","2019","Firearm","2012","80","5120838","1.56"
"Females","White","Illinois","Both","All Ages","1999","2019","Firearm","2013","85","5113075","1.66"
"Females","White","Illinois","Both","All Ages","1999","2019","Firearm","2014","71","5099123","1.39"
"Females","White","Illinois","Both","All Ages","1999","2019","Firearm","2015","81","5077803","1.6"
"Females","White","Illinois","Both","All Ages","1999","2019","Firearm","2016","80","5054249","1.58"
"Females","White","Illinois","Both","All Ages","1999","2019","Firearm","2017","100","5028947","1.99"
"Females","White","Illinois","Both","All Ages","1999","2019","Firearm","2018","101","4998606","2.02"
"Females","White","Illinois","Both","All Ages","1999","2019","Firearm","2019","94","4968914","1.89"
"Females","White","Illinois","Both","All Ages","1999","2019","Firearm","","1575","106579563","1.48"
"Females","Black","Illinois","Both","All Ages","1999","2019","Firearm","1999","47","1020831","4.6"
"Females","Black","Illinois","Both","All Ages","1999","2019","Firearm","2000","46","1028125","4.47"
"Females","Black","Illinois","Both","All Ages","1999","2019","Firearm","2001","47","1029945","4.56"
"Females","Black","Illinois","Both","All Ages","1999","2019","Firearm","2002","45","1030826","4.37"
"Females","Black","Illinois","Both","All Ages","1999","2019","Firearm","2003","37","1031418","3.59"
"Females","Black","Illinois","Both","All Ages","1999","2019","Firearm","2004","36","1031428","3.49"
"Females","Black","Illinois","Both","All Ages","1999","2019","Firearm","2005","33","1031313","3.2"
"Females","Black","Illinois","Both","All Ages","1999","2019","Firearm","2006","42","1032676","4.07"
"Females","Black","Illinois","Both","All Ages","1999","2019","Firearm","2007","46","1034950","4.44"
"Females","Black","Illinois","Both","All Ages","1999","2019","Firearm","2008","36","1037454","3.47"
"Females","Black","Illinois","Both","All Ages","1999","2019","Firearm","2009","39","1040782","3.75"
"Females","Black","Illinois","Both","All Ages","1999","2019","Firearm","2010","34","1043394","3.26"
"Females","Black","Illinois","Both","All Ages","1999","2019","Firearm","2011","29","1043718","2.78"
"Females","Black","Illinois","Both","All Ages","1999","2019","Firearm","2012","40","1043522","3.83"
"Females","Black","Illinois","Both","All Ages","1999","2019","Firearm","2013","34","1043535","3.26"
"Females","Black","Illinois","Both","All Ages","1999","2019","Firearm","2014","36","1041874","3.46"
"Females","Black","Illinois","Both","All Ages","1999","2019","Firearm","2015","33","1039399","3.17"
"Females","Black","Illinois","Both","All Ages","1999","2019","Firearm","2016","56","1034497","5.41"
"Females","Black","Illinois","Both","All Ages","1999","2019","Firearm","2017","56","1029230","5.44"
"Females","Black","Illinois","Both","All Ages","1999","2019","Firearm","2018","60","1025025","5.85"
"Females","Black","Illinois","Both","All Ages","1999","2019","Firearm","2019","63","1022273","6.16"
"Females","Black","Illinois","Both","All Ages","1999","2019","Firearm","","895","21716215","4.12"
"Females","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","1999","P","19620","."
"Females","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2000","P","21380","."
"Females","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2001","P","23716","."
"Females","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2002","P","25542","."
"Females","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2003","P","27422","."
"Females","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2004","P","29355","."
"Females","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2005","P","31342","."
"Females","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2006","P","33458","."
"Females","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2007","P","35518","."
"Females","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2008","P","37676","."
"Females","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2009","P","40366","."
"Females","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2010","P","42043","."
"Females","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2011","P","42119","."
"Females","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2012","P","42351","."
"Females","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2013","P","42379","."
"Females","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2014","P","42507","."
"Females","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2015","P","42619","."
"Females","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2016","P","42719","."
"Females","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2017","P","42755","."
"Females","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2018","P","42964","."
"Females","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","2019","P","43442","."
"Females","Am Indian/AK Native","Illinois","Both","All Ages","1999","2019","Firearm","","P","751293","."
"Females","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","1999","P","227415","."
"Females","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2000","P","236442","."
"Females","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2001","P","247203","."
"Females","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2002","P","257151","."
"Females","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2003","P","266610","."
"Females","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2004","P","275425","."
"Females","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2005","P","284767","."
"Females","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2006","P","294565","."
"Females","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2007","P","305394","."
"Females","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2008","P","315319","."
"Females","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2009","P","324886","."
"Females","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2010","P","331436","."
"Females","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2011","P","344641","."
"Females","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2012","P","355755","."
"Females","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2013","P","367057","."
"Females","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2014","P","376517","."
"Females","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2015","P","385160","."
"Females","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2016","P","391743","."
"Females","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2017","P","399670","."
"Females","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2018","P","405132","."
"Females","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","2019","P","410634","."
"Females","Asian/Pac Islander","Illinois","Both","All Ages","1999","2019","Firearm","","20","6802922","0.29"
"Males","White","Indiana","Both","All Ages","1999","2019","Firearm","1999","414","2670936","15.5"
"Males","White","Indiana","Both","All Ages","1999","2019","Firearm","2000","425","2687821","15.81"
"Males","White","Indiana","Both","All Ages","1999","2019","Firearm","2001","421","2698948","15.6"
"Males","White","Indiana","Both","All Ages","1999","2019","Firearm","2002","456","2706803","16.85"
"Males","White","Indiana","Both","All Ages","1999","2019","Firearm","2003","433","2720533","15.92"
"Males","White","Indiana","Both","All Ages","1999","2019","Firearm","2004","400","2732259","14.64"
"Males","White","Indiana","Both","All Ages","1999","2019","Firearm","2005","451","2746926","16.42"
"Males","White","Indiana","Both","All Ages","1999","2019","Firearm","2006","480","2764585","17.36"
"Males","White","Indiana","Both","All Ages","1999","2019","Firearm","2007","404","2779635","14.53"
"Males","White","Indiana","Both","All Ages","1999","2019","Firearm","2008","456","2793841","16.32"
"Males","White","Indiana","Both","All Ages","1999","2019","Firearm","2009","496","2802193","17.7"
"Males","White","Indiana","Both","All Ages","1999","2019","Firearm","2010","460","2808500","16.38"
"Males","White","Indiana","Both","All Ages","1999","2019","Firearm","2011","417","2815295","14.81"
"Males","White","Indiana","Both","All Ages","1999","2019","Firearm","2012","510","2819479","18.09"
"Males","White","Indiana","Both","All Ages","1999","2019","Firearm","2013","520","2826972","18.39"
"Males","White","Indiana","Both","All Ages","1999","2019","Firearm","2014","538","2832002","19"
"Males","White","Indiana","Both","All Ages","1999","2019","Firearm","2015","528","2832930","18.64"
"Males","White","Indiana","Both","All Ages","1999","2019","Firearm","2016","592","2836638","20.87"
"Males","White","Indiana","Both","All Ages","1999","2019","Firearm","2017","633","2839884","22.29"
"Males","White","Indiana","Both","All Ages","1999","2019","Firearm","2018","565","2847584","19.84"
"Males","White","Indiana","Both","All Ages","1999","2019","Firearm","2019","582","2855449","20.38"
"Males","White","Indiana","Both","All Ages","1999","2019","Firearm","","10181","58419213","17.43"
"Males","Black","Indiana","Both","All Ages","1999","2019","Firearm","1999","169","251422","67.22"
"Males","Black","Indiana","Both","All Ages","1999","2019","Firearm","2000","152","256928","59.16"
"Males","Black","Indiana","Both","All Ages","1999","2019","Firearm","2001","178","262126","67.91"
"Males","Black","Indiana","Both","All Ages","1999","2019","Firearm","2002","151","266552","56.65"
"Males","Black","Indiana","Both","All Ages","1999","2019","Firearm","2003","160","271681","58.89"
"Males","Black","Indiana","Both","All Ages","1999","2019","Firearm","2004","149","276916","53.81"
"Males","Black","Indiana","Both","All Ages","1999","2019","Firearm","2005","163","282386","57.72"
"Males","Black","Indiana","Both","All Ages","1999","2019","Firearm","2006","168","288673","58.2"
"Males","Black","Indiana","Both","All Ages","1999","2019","Firearm","2007","151","294392","51.29"
"Males","Black","Indiana","Both","All Ages","1999","2019","Firearm","2008","152","300246","50.63"
"Males","Black","Indiana","Both","All Ages","1999","2019","Firearm","2009","148","305632","48.42"
"Males","Black","Indiana","Both","All Ages","1999","2019","Firearm","2010","145","309560","46.84"
"Males","Black","Indiana","Both","All Ages","1999","2019","Firearm","2011","125","314550","39.74"
"Males","Black","Indiana","Both","All Ages","1999","2019","Firearm","2012","163","318124","51.24"
"Males","Black","Indiana","Both","All Ages","1999","2019","Firearm","2013","213","322908","65.96"
"Males","Black","Indiana","Both","All Ages","1999","2019","Firearm","2014","177","326960","54.14"
"Males","Black","Indiana","Both","All Ages","1999","2019","Firearm","2015","192","330797","58.04"
"Males","Black","Indiana","Both","All Ages","1999","2019","Firearm","2016","251","335276","74.86"
"Males","Black","Indiana","Both","All Ages","1999","2019","Firearm","2017","238","339939","70.01"
"Males","Black","Indiana","Both","All Ages","1999","2019","Firearm","2018","234","346047","67.62"
"Males","Black","Indiana","Both","All Ages","1999","2019","Firearm","2019","245","351855","69.63"
"Males","Black","Indiana","Both","All Ages","1999","2019","Firearm","","3724","6352970","58.62"
"Males","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","1999","P","8822","."
"Males","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2000","P","9761","."
"Males","Am Indian/AK Native","Indiana","Both","All Ages","1999","2019","Firearm","2001","P","10422","."
